COUNTY,TOWN,VILL,DPP,KMT,TPP,NPP,MEDIAN,SD
高雄市,小港區,桂林里,0.48268564832627936,0.25125048095421315,0.19392073874567142,0.023470565602154676,426,684.06
高雄市,小港區,中厝里,0.48406809253601046,0.26887821911828896,0.18070711479703186,0.01964207769532955,431,652.37
高雄市,小港區,鳳鳴里,0.4729038854805726,0.2847648261758691,0.16768916155419222,0.025051124744376277,494,561.32
高雄市,小港區,龍鳳里,0.5097336065573771,0.26536885245901637,0.1598360655737705,0.027151639344262294,496,685.9
高雄市,小港區,鳳森里,0.5541838134430727,0.2222222222222222,0.15363511659807957,0.028120713305898493,501,631.14
高雄市,小港區,鳳林里,0.5676485272091862,0.21717423864203694,0.14028956565152273,0.024463305042436344,486,832.18
高雄市,小港區,鳳興里,0.5403225806451613,0.21153846153846154,0.17990074441687345,0.02357320099255583,461,611.47
高雄市,小港區,鳳源里,0.561773568661214,0.19888075764098148,0.17391304347826086,0.018080068876452863,462,684.73
屏東縣,里港鄉,玉田村,0.5053949072075961,0.2347863616745792,0.20284851100561072,0.02028485110056107,450,568.83
屏東縣,里港鄉,塔樓村,0.5531716417910447,0.21548507462686567,0.16417910447761194,0.017723880597014924,451,786.47
屏東縣,里港鄉,潮厝村,0.5583103764921947,0.20752984389348025,0.1790633608815427,0.012855831037649219,400,514.26
屏東縣,里港鄉,大平村,0.4555256064690027,0.3005390835579515,0.1752021563342318,0.02021563342318059,400,561.86
屏東縣,里港鄉,永春村,0.4889267461669506,0.2282793867120954,0.20954003407155025,0.015332197614991482,437,697.62
屏東縣,里港鄉,春林村,0.5038167938931297,0.24645583424209377,0.19520174482006544,0.018538713195201745,466,638.18
屏東縣,里港鄉,過江村,0.5093123209169055,0.24641833810888253,0.1812320916905444,0.019340974212034383,391,936.78
屏東縣,里港鄉,鐵店村,0.506,0.242,0.179,0.019,430,537.7
屏東縣,里港鄉,茄苳村,0.5837275307473982,0.2194891201513718,0.1390728476821192,0.014191106906338695,404,547.47
屏東縣,里港鄉,載興村,0.5816135084427767,0.20512820512820512,0.14196372732958099,0.015634771732332707,428,561.92
屏東縣,里港鄉,土庫村,0.3789551140544518,0.39514348785871967,0.15673289183222958,0.014716703458425313,383,706.63
屏東縣,里港鄉,三廍村,0.45755860953920774,0.2813257881972514,0.18997574777687956,0.01131770412287793,366,623.36
屏東縣,里港鄉,中和村,0.4886731391585761,0.29449838187702265,0.16181229773462782,0.024271844660194174,403,897.3
屏東縣,里港鄉,瀰力村,0.4806201550387597,0.22997416020671835,0.2248062015503876,0.0103359173126615,358,632.56
屏東縣,高樹鄉,高樹村,0.5897799858055358,0.2264017033356991,0.1327182398864443,0.014194464158977998,366,683.87
屏東縣,高樹鄉,長榮村,0.593198992443325,0.2128463476070529,0.11964735516372796,0.0163727959697733,403,712.08
屏東縣,高樹鄉,東興村,0.6763485477178424,0.1908713692946058,0.09336099585062241,0.008298755186721992,387,547.36
屏東縣,高樹鄉,東振村,0.5494186046511628,0.313953488372093,0.09593023255813954,0.0029069767441860465,413,328.84
屏東縣,高樹鄉,源泉村,0.5208333333333334,0.2604166666666667,0.13839285714285715,0.022321428571428572,361,479.04
屏東縣,高樹鄉,建興村,0.5991620111731844,0.22346368715083798,0.11871508379888268,0.009776536312849162,388,528.35
屏東縣,高樹鄉,大埔村,0.5026881720430108,0.26881720430107525,0.13978494623655913,0.013440860215053764,350,456.93
屏東縣,高樹鄉,菜寮村,0.6750524109014675,0.14255765199161424,0.13417190775681342,0.008385744234800839,341,384.08
屏東縣,高樹鄉,司馬村,0.4830287206266319,0.370757180156658,0.08877284595300261,0.0026109660574412533,330,436.09
屏東縣,高樹鄉,舊寮村,0.576551724137931,0.29379310344827586,0.09517241379310344,0.011034482758620689,352,509.22
屏東縣,高樹鄉,新豐村,0.5719101123595506,0.2696629213483146,0.10786516853932585,0.006741573033707865,386,784.67
屏東縣,高樹鄉,泰山村,0.5434380776340111,0.2920517560073937,0.10073937153419593,0.012014787430683918,416,517.66
屏東縣,高樹鄉,南華村,0.5496774193548387,0.25161290322580643,0.12516129032258064,0.02193548387096774,331,1074.71
